X,Y,time,wind_speed
10.8099994659424,42.3099975585938,42674.5638832987,59
10.9099998474121,42.4500007629395,42674.5639187269,58
10.9499998092651,42.4899978637695,42674.5639305324,58
10.9899997711182,42.5400009155273,42674.563942338,57
12.7299995422363,44.629997253418,42674.5644904862,29
12.7699995040894,44.6800003051758,42674.5645023033,23
12.9299993515015,44.8600006103516,42674.5645495255,12
12.9699993133545,44.8999977111816,42674.5645613311,11
13.0499992370605,44.9899978637695,42674.5645849537,8
-1.50999999046326,37.25,42674.9740903935,12
-1.44999992847443,37.1599998474121,42674.9741140162,42
-1.41999995708466,37.1100006103516,42674.9741258217,49
-1.38999998569489,37.0599975585938,42674.9741376273,50
-1.36000001430511,37.0200004577637,42674.9741494328,47
-1.3199999332428,36.9699974060059,42674.9741612384,45
-1.25999999046326,36.8699989318848,42674.9741848611,41
-1.23000001907349,36.8299980163574,42674.9741966666,37
-1.19999992847443,36.7799987792969,42674.9742084722,34
-1.11000001430511,36.6399993896484,42674.9742438889,32
-1.04999995231628,36.5400009155273,42674.9742675116,24
-1.01999998092651,36.5,42674.9742793171,16
-0.909999966621399,36.3099975585938,42674.9743265393,
-0.879999995231628,36.2599983215332,42674.9743383565,
-0.849999964237213,36.2199974060059,42674.9743501621,
-2.33999991416931,35.6300010681152,42675.577173206,17
-2.27999997138977,35.7199974060059,42675.5771968171,11
-2.25,35.7700004577637,42675.5772086227,9
-2.15999984741211,35.9099998474121,42675.5772440509,1
-2.10999989509583,36.0,42675.577267662,
-2.01999998092651,36.1499977111816,42675.5773030787,
-1.99000000953674,36.189998626709,42675.5773148843,
-1.87000000476837,36.3800010681152,42675.5773621181,
-1.77999997138977,36.5200004577637,42675.5773975463,14
-1.68999993801117,36.6599998474121,42675.5774329629,24
-1.59999990463257,36.8099975585938,42675.5774683796,31
-1.5699999332428,36.8499984741211,42675.5774801967,33
-1.53999996185303,36.8999977111816,42675.5774920023,35
-1.48000001907349,36.9899978637695,42675.5775156134,38
-1.44999992847443,37.0400009155273,42675.577527419,39
-1.41999995708466,37.0900001525879,42675.5775392245,40
-1.38999998569489,37.1300010681152,42675.5775510416,40
-1.29999995231628,37.2799987792969,42675.5775864583,33
-1.26999998092651,37.3199996948242,42675.5775982639,30
-1.24000000953674,37.3699989318848,42675.5776100694,28
-1.20999991893768,37.4199981689453,42675.577621875,27
0.199999988079071,39.4899978637695,42675.5781463657,12
0.269999980926514,39.5799980163574,42675.5781699885,11
0.329999983310699,39.6699981689453,42675.5781935996,10
0.429999977350235,39.8099975585938,42675.5782290162,19
0.459999978542328,39.8600006103516,42675.5782408217,19
0.5,39.9099998474121,42675.5782526389,18
0.629999995231628,40.0900001525879,42675.5782998612,29
0.659999966621399,40.1399993896484,42675.5783116666,31
0.699999988079071,40.1800003051758,42675.5783234838,31
0.729999959468842,40.2299995422363,42675.5783352894,30
0.759999990463257,40.2799987792969,42675.5783470949,26
0.799999952316284,40.3199996948242,42675.5783589005,19
0.930000007152557,40.5099983215332,42675.5784061343,0
12.5799999237061,44.8699989318848,42675.9090412847,57
12.6199998855591,44.8299980163574,42675.9090530903,63
12.6599998474121,44.7799987792969,42675.9090649073,67
12.6999998092651,44.7399978637695,42675.9090767129,67
12.7299995422363,44.689998626709,42675.9090885185,70
12.7699995040894,44.6499977111816,42675.909100324,72
12.8099994659424,44.5999984741211,42675.9091121296,74
12.8499994277954,44.5599975585938,42675.9091239352,77
12.8899993896484,44.5099983215332,42675.9091357407,80
12.9299993515015,44.4699974060059,42675.9091475579,81
12.9699993133545,44.4199981689453,42675.9091593635,82
13.0099992752075,44.379997253418,42675.9091711689,80
13.0499992370605,44.3299980163574,42675.9091829745,76
13.0900001525879,44.2900009155273,42675.90919478,72
13.1199998855591,44.2399978637695,42675.9092065856,71
13.1599998474121,44.2000007629395,42675.9092184028,69
13.1999998092651,44.1499977111816,42675.9092302084,74
13.2399997711182,44.1100006103516,42675.9092420139,65
13.2799997329712,44.0599975585938,42675.9092538195,57
13.3199996948242,44.0200004577637,42675.9092656251,46
13.3499994277954,43.9699974060059,42675.9092774305,43
13.3899993896484,43.9300003051758,42675.9092892361,40
13.4299993515015,43.879997253418,42675.9093010533,38
13.4699993133545,43.8400001525879,42675.9093128588,37
13.5099992752075,43.7900009155273,42675.9093246644,37
13.539999961853,43.75,42675.90933647,41
13.5799999237061,43.7000007629395,42675.9093482755,46
13.6199998855591,43.6599998474121,42675.909360081,48
13.6599998474121,43.6100006103516,42675.9093718982,45
13.6999998092651,43.5699996948242,42675.9093837037,45
13.7299995422363,43.5200004577637,42675.9093955093,47
13.7699995040894,43.4799995422363,42675.9094073148,50
13.8099994659424,43.4300003051758,42675.9094191204,49
13.8499994277954,43.3899993896484,42675.909430926,52
13.8800001144409,43.3400001525879,42675.9094427315,53
13.9200000762939,43.2999992370605,42675.9094545486,54
13.960000038147,43.25,42675.9094663542,57
13.9899997711182,43.2099990844727,42675.9094781597,54
14.0299997329712,43.1599998474121,42675.9094899653,53
14.0699996948242,43.1199989318848,42675.9095017709,51
14.1099996566772,43.0699996948242,42675.9095135764,47
14.1399993896484,43.0299987792969,42675.9095253935,46
14.1799993515015,42.9799995422363,42675.9095371991,46
14.2199993133545,42.939998626709,42675.9095490046,46
14.25,42.8899993896484,42675.9095608102,45
14.289999961853,42.8400001525879,42675.9095726158,43
14.3299999237061,42.7999992370605,42675.9095844213,40
14.3599996566772,42.75,42675.9095962269,36
14.3999996185303,42.7099990844727,42675.909608044,34
14.4399995803833,42.6599998474121,42675.9096198495,37
14.4699993133545,42.6199989318848,42675.9096316551,43
14.5099992752075,42.5699996948242,42675.9096434606,47
14.539999961853,42.5299987792969,42675.9096552662,51
14.5799999237061,42.4799995422363,42675.9096670718,51
14.6199998855591,42.439998626709,42675.9096788889,54
14.6499996185303,42.3899993896484,42675.9096906944,55
14.6899995803833,42.3400001525879,42675.9097025,56
14.7299995422363,42.2999992370605,42675.9097143055,55
14.7599992752075,42.25,42675.9097261111,49
14.7999992370605,42.2099990844727,42675.9097379167,44
14.8299999237061,42.1599998474121,42675.9097497222,42
14.8699998855591,42.1199989318848,42675.9097615393,40
17.2399997711182,38.8899993896484,42675.9105877777,61
17.2700004577637,38.8400001525879,42675.9105995833,68
17.2999992370605,38.7999992370605,42675.9106113889,65
17.3299999237061,38.75,42675.9106231944,63
17.3599987030029,38.7000007629395,42675.9106350116,57
17.3999996185303,38.6599998474121,42675.9106468172,58
17.4300003051758,38.6100006103516,42675.9106586226,64
17.4599990844727,38.5599975585938,42675.9106704282,65
17.4899997711182,38.5200004577637,42675.9106822337,62
17.5200004577637,38.4699974060059,42675.9106940393,63
17.5599994659424,38.4199981689453,42675.9107058565,64
17.5900001525879,38.379997253418,42675.9107176621,64
17.6199989318848,38.3299980163574,42675.9107294676,65
17.6499996185303,38.2799987792969,42675.9107412732,65
17.6800003051758,38.2399978637695,42675.9107530788,66
17.7099990844727,38.189998626709,42675.9107648842,63
17.7399997711182,38.1399993896484,42675.9107766898,65
17.7799987792969,38.0999984741211,42675.910788507,62
17.8099994659424,38.0499992370605,42675.9108003125,62
17.8400001525879,38.0,42675.9108121181,64
17.8699989318848,37.9599990844727,42675.9108239237,65
17.8999996185303,37.9099998474121,42675.9108357292,66
17.9300003051758,37.8600006103516,42675.9108475348,65
17.9599990844727,37.8199996948242,42675.9108593519,67
17.9899997711182,37.7700004577637,42675.9108711574,70
18.0200004577637,37.7199974060059,42675.910882963,70
18.0599994659424,37.6800003051758,42675.9108947685,70
